dst_path,image_path,design_name,file_name,designer
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 001\back 528.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 001_back 528.png,Design 001,back 528.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 001\HBA528 center.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 001_HBA528 center.png,Design 001,HBA528 center.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 001\HBA528 extra.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 001_HBA528 extra.png,Design 001,HBA528 extra.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 001\HBA528 fr.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 001_HBA528 fr.png,Design 001,HBA528 fr.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 001\HBA528 FULL HAND.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 001_HBA528 FULL HAND.png,Design 001,HBA528 FULL HAND.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 001\HBA528 FULL NECK.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 001_HBA528 FULL NECK.png,Design 001,HBA528 FULL NECK.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 001\HBA528 h1.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 001_HBA528 h1.png,Design 001,HBA528 h1.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 001\HBA528 h2.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 001_HBA528 h2.png,Design 001,HBA528 h2.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 001\HBA528 hand.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 001_HBA528 hand.png,Design 001,HBA528 hand.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 001\HBA528 hand1.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 001_HBA528 hand1.png,Design 001,HBA528 hand1.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 001\HBA528 left.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 001_HBA528 left.png,Design 001,HBA528 left.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 001\HBA528 right.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 001_HBA528 right.png,Design 001,HBA528 right.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 001\line.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 001_line.png,Design 001,line.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 002\BUTTI-2.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 002_BUTTI-2.png,Design 002,BUTTI-2.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 002\BUTTI.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 002_BUTTI.png,Design 002,BUTTI.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 002\FRONT (16).DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 002_FRONT (16).png,Design 002,FRONT (16).DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 002\FULL HAND.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 002_FULL HAND.png,Design 002,FULL HAND.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 002\FULL NECK (3).DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 002_FULL NECK (3).png,Design 002,FULL NECK (3).DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 002\HAND LINE.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 002_HAND LINE.png,Design 002,HAND LINE.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 002\SHORT HAND.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 002_SHORT HAND.png,Design 002,SHORT HAND.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 003\B2.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 003_B2.png,Design 003,B2.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 003\B3.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 003_B3.png,Design 003,B3.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 003\BUTI.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 003_BUTI.png,Design 003,BUTI.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 003\FRONT (16).DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 003_FRONT (16).png,Design 003,FRONT (16).DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 003\Fullhand .DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 003_Fullhand .png,Design 003,Fullhand .DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 003\Fullneck.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 003_Fullneck.png,Design 003,Fullneck.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 003\H.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 003_H.png,Design 003,H.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 003\H1 (2).DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 003_H1 (2).png,Design 003,H1 (2).DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 004 ಬಾದಾಮಿ\B1-JC3560.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 004 ಬಾದಾಮಿ_B1-JC3560.png,Design 004 ಬಾದಾಮಿ,B1-JC3560.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 004 ಬಾದಾಮಿ\B2-JC3560.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 004 ಬಾದಾಮಿ_B2-JC3560.png,Design 004 ಬಾದಾಮಿ,B2-JC3560.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 004 ಬಾದಾಮಿ\back allover.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 004 ಬಾದಾಮಿ_back allover.png,Design 004 ಬಾದಾಮಿ,back allover.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 004 ಬಾದಾಮಿ\back1.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 004 ಬಾದಾಮಿ_back1.png,Design 004 ಬಾದಾಮಿ,back1.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 004 ಬಾದಾಮಿ\FR-JC3560.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 004 ಬಾದಾಮಿ_FR-JC3560.png,Design 004 ಬಾದಾಮಿ,FR-JC3560.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 004 ಬಾದಾಮಿ\H-JC3560.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 004 ಬಾದಾಮಿ_H-JC3560.png,Design 004 ಬಾದಾಮಿ,H-JC3560.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 004 ಬಾದಾಮಿ\H1-JC3560.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 004 ಬಾದಾಮಿ_H1-JC3560.png,Design 004 ಬಾದಾಮಿ,H1-JC3560.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 004 ಬಾದಾಮಿ\Hand full-JC3560.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 004 ಬಾದಾಮಿ_Hand full-JC3560.png,Design 004 ಬಾದಾಮಿ,Hand full-JC3560.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 004 ಬಾದಾಮಿ\Left allover-JC3560.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 004 ಬಾದಾಮಿ_Left allover-JC3560.png,Design 004 ಬಾದಾಮಿ,Left allover-JC3560.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 004 ಬಾದಾಮಿ\Right allover-JC3560.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 004 ಬಾದಾಮಿ_Right allover-JC3560.png,Design 004 ಬಾದಾಮಿ,Right allover-JC3560.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 005 peacock\BUTTI.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 005 peacock_BUTTI.png,Design 005 peacock,BUTTI.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 005 peacock\FRONT (16).DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 005 peacock_FRONT (16).png,Design 005 peacock,FRONT (16).DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 005 peacock\FULL HAND.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 005 peacock_FULL HAND.png,Design 005 peacock,FULL HAND.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 005 peacock\FULL NECK (3).DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 005 peacock_FULL NECK (3).png,Design 005 peacock,FULL NECK (3).DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 005 peacock\FULL NECK-2.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 005 peacock_FULL NECK-2.png,Design 005 peacock,FULL NECK-2.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 005 peacock\HAND LINE.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 005 peacock_HAND LINE.png,Design 005 peacock,HAND LINE.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 005 peacock\SHORT HAND.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 005 peacock_SHORT HAND.png,Design 005 peacock,SHORT HAND.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 0527\5-6-9.5.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 0527_5-6-9.5.png,Design 0527,5-6-9.5.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 0527\BACK.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 0527_BACK.png,Design 0527,BACK.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 0527\f.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 0527_f.png,Design 0527,f.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 0527\front.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 0527_front.png,Design 0527,front.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 0527\h1 (2).DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 0527_h1 (2).png,Design 0527,h1 (2).DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 0527\LN Dgn - 0572 B.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 0527_LN Dgn - 0572 B.png,Design 0527,LN Dgn - 0572 B.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 0527\LN Dgn - 0572 B1.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 0527_LN Dgn - 0572 B1.png,Design 0527,LN Dgn - 0572 B1.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 0527\LN Dgn - 0572 back.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 0527_LN Dgn - 0572 back.png,Design 0527,LN Dgn - 0572 back.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 0527\LN Dgn - 0572 F.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 0527_LN Dgn - 0572 F.png,Design 0527,LN Dgn - 0572 F.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 0527\LN Dgn - 0572 H1.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 0527_LN Dgn - 0572 H1.png,Design 0527,LN Dgn - 0572 H1.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 0527\LN Dgn - 0572 Hand full.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 0527_LN Dgn - 0572 Hand full.png,Design 0527,LN Dgn - 0572 Hand full.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 0527\LN Dgn-0572 Alter neck.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 0527_LN Dgn-0572 Alter neck.png,Design 0527,LN Dgn-0572 Alter neck.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 0527\NEW-SELVEE.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 0527_NEW-SELVEE.png,Design 0527,NEW-SELVEE.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 0527\small hand.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 0527_small hand.png,Design 0527,small hand.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 06 ಬಾದಾಮಿ ಮತ್ತು ಹೂವು\b1.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 06 ಬಾದಾಮಿ ಮತ್ತು ಹೂವು_b1.png,Design 06 ಬಾದಾಮಿ ಮತ್ತು ಹೂವು,b1.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 06 ಬಾದಾಮಿ ಮತ್ತು ಹೂವು\b2.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 06 ಬಾದಾಮಿ ಮತ್ತು ಹೂವು_b2.png,Design 06 ಬಾದಾಮಿ ಮತ್ತು ಹೂವು,b2.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 06 ಬಾದಾಮಿ ಮತ್ತು ಹೂವು\back 2.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 06 ಬಾದಾಮಿ ಮತ್ತು ಹೂವು_back 2.png,Design 06 ಬಾದಾಮಿ ಮತ್ತು ಹೂವು,back 2.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 06 ಬಾದಾಮಿ ಮತ್ತು ಹೂವು\back full1.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 06 ಬಾದಾಮಿ ಮತ್ತು ಹೂವು_back full1.png,Design 06 ಬಾದಾಮಿ ಮತ್ತು ಹೂವು,back full1.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 06 ಬಾದಾಮಿ ಮತ್ತು ಹೂವು\BUTI.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 06 ಬಾದಾಮಿ ಮತ್ತು ಹೂವು_BUTI.png,Design 06 ಬಾದಾಮಿ ಮತ್ತು ಹೂವು,BUTI.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 06 ಬಾದಾಮಿ ಮತ್ತು ಹೂವು\FRONT (16).DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 06 ಬಾದಾಮಿ ಮತ್ತು ಹೂವು_FRONT (16).png,Design 06 ಬಾದಾಮಿ ಮತ್ತು ಹೂವು,FRONT (16).DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 06 ಬಾದಾಮಿ ಮತ್ತು ಹೂವು\hand border mdf.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 06 ಬಾದಾಮಿ ಮತ್ತು ಹೂವು_hand border mdf.png,Design 06 ಬಾದಾಮಿ ಮತ್ತು ಹೂವು,hand border mdf.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 06 ಬಾದಾಮಿ ಮತ್ತು ಹೂವು\hand border.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 06 ಬಾದಾಮಿ ಮತ್ತು ಹೂವು_hand border.png,Design 06 ಬಾದಾಮಿ ಮತ್ತು ಹೂವು,hand border.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 06 ಬಾದಾಮಿ ಮತ್ತು ಹೂವು\HAND full.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 06 ಬಾದಾಮಿ ಮತ್ತು ಹೂವು_HAND full.png,Design 06 ಬಾದಾಮಿ ಮತ್ತು ಹೂವು,HAND full.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\Design 06 ಬಾದಾಮಿ ಮತ್ತು ಹೂವು\HAND mdf.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_Design 06 ಬಾದಾಮಿ ಮತ್ತು ಹೂವು_HAND mdf.png,Design 06 ಬಾದಾಮಿ ಮತ್ತು ಹೂವು,HAND mdf.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB-2058\back-alter.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB-2058_back-alter.png,HB-2058,back-alter.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB-2058\FULL HAND 2.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB-2058_FULL HAND 2.png,HB-2058,FULL HAND 2.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB-2058\FULL HAND.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB-2058_FULL HAND.png,HB-2058,FULL HAND.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB-2058\FULL NECK (4).DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB-2058_FULL NECK (4).png,HB-2058,FULL NECK (4).DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB-2058\HB2058 B1.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB-2058_HB2058 B1.png,HB-2058,HB2058 B1.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB-2058\HB2058 B2.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB-2058_HB2058 B2.png,HB-2058,HB2058 B2.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB-2058\HB2058 FR.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB-2058_HB2058 FR.png,HB-2058,HB2058 FR.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB-2058\HB2058 H1.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB-2058_HB2058 H1.png,HB-2058,HB2058 H1.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB-2058\HB2058 HAND.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB-2058_HB2058 HAND.png,HB-2058,HB2058 HAND.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB-2058\HB2058 HAND1.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB-2058_HB2058 HAND1.png,HB-2058,HB2058 HAND1.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB-2058\HB2058 LEXTRA.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB-2058_HB2058 LEXTRA.png,HB-2058,HB2058 LEXTRA.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB-2058\HB2058 REXTRA.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB-2058_HB2058 REXTRA.png,HB-2058,HB2058 REXTRA.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB1236 design\HB1236 B1.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB1236 design_HB1236 B1.png,HB1236 design,HB1236 B1.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB1236 design\HB1236 B2.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB1236 design_HB1236 B2.png,HB1236 design,HB1236 B2.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB1236 design\HB1236 B3.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB1236 design_HB1236 B3.png,HB1236 design,HB1236 B3.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB1236 design\HB1236 Front.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB1236 design_HB1236 Front.png,HB1236 design,HB1236 Front.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB1236 design\HB1236 FULL.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB1236 design_HB1236 FULL.png,HB1236 design,HB1236 FULL.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB1236 design\HB1236 fullhand.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB1236 design_HB1236 fullhand.png,HB1236 design,HB1236 fullhand.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB1236 design\HB1236 h1.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB1236 design_HB1236 h1.png,HB1236 design,HB1236 h1.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB1236 design\HB1236 hand.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB1236 design_HB1236 hand.png,HB1236 design,HB1236 hand.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB1603 Design\hb1603 B1.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB1603 Design_hb1603 B1.png,HB1603 Design,hb1603 B1.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB1603 Design\hb1603 B2.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB1603 Design_hb1603 B2.png,HB1603 Design,hb1603 B2.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB1603 Design\hb1603 B3.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB1603 Design_hb1603 B3.png,HB1603 Design,hb1603 B3.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB1603 Design\hb1603 B4.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB1603 Design_hb1603 B4.png,HB1603 Design,hb1603 B4.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB1603 Design\hb1603 fr.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB1603 Design_hb1603 fr.png,HB1603 Design,hb1603 fr.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB1603 Design\hb1603 full.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB1603 Design_hb1603 full.png,HB1603 Design,hb1603 full.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB1603 Design\hb1603 hand.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB1603 Design_hb1603 hand.png,HB1603 Design,hb1603 hand.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB1603 Design\hb1603 hand1.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB1603 Design_hb1603 hand1.png,HB1603 Design,hb1603 hand1.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB1603 Design\hb1603 handfull.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB1603 Design_hb1603 handfull.png,HB1603 Design,hb1603 handfull.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB1611 Design\HB1611 B1.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB1611 Design_HB1611 B1.png,HB1611 Design,HB1611 B1.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB1611 Design\HB1611 B2.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB1611 Design_HB1611 B2.png,HB1611 Design,HB1611 B2.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB1611 Design\HB1611 BACK ALLOVER.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB1611 Design_HB1611 BACK ALLOVER.png,HB1611 Design,HB1611 BACK ALLOVER.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB1611 Design\HB1611 back.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB1611 Design_HB1611 back.png,HB1611 Design,HB1611 back.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB1611 Design\HB1611 FR.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB1611 Design_HB1611 FR.png,HB1611 Design,HB1611 FR.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB1611 Design\HB1611 H1.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB1611 Design_HB1611 H1.png,HB1611 Design,HB1611 H1.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB1611 Design\HB1611 HAND FULL (1).DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB1611 Design_HB1611 HAND FULL (1).png,HB1611 Design,HB1611 HAND FULL (1).DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HB1611 Design\HB1611 HAND1.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HB1611 Design_HB1611 HAND1.png,HB1611 Design,HB1611 HAND1.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HBA548 Design\back alteration.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HBA548 Design_back alteration.png,HBA548 Design,back alteration.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HBA548 Design\HBA548 B1.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HBA548 Design_HBA548 B1.png,HBA548 Design,HBA548 B1.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HBA548 Design\HBA548 B2.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HBA548 Design_HBA548 B2.png,HBA548 Design,HBA548 B2.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HBA548 Design\HBA548 B3.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HBA548 Design_HBA548 B3.png,HBA548 Design,HBA548 B3.DST,Bindu
C:\Users\Asus\all pendrive design\dual hybrid\Bindu Design\HBA548 Design\HBA548 FR.DST,C:\Users\Asus\embroidery-finder\dst_images\Bindu_HBA548 Design_HBA548 FR.png,HBA548 Design,HBA548 FR.DST,Bindu
